t,wall_t,phase,cmd_rot_dps,cmd_des_mmps,shaft_z_mm,shaft_angle_mod60,contact_area_mm2,n_contacts,max_depth_mm,frame_ms,net_fx_N,net_fy_N,net_fz_N,net_tx_Nm,net_ty_Nm,net_tz_Nm,applied_fz_N,applied_tz_Nm
6.1,14.7478,search_groove,126.56,25.0,72.039,30.58,355.82,62,0.3356,31.76,0.013,-0.022,-0.179,0.0008,0.0004,-0.00061,20.0,0.28716
6.1167,14.7835,search_groove,129.98,25.0,72.039,30.58,355.82,65,0.3356,27.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,20.0,0.29491
6.1333,14.8219,search_groove,133.18,25.0,72.039,30.58,355.82,65,0.3356,31.43,-0.0,0.0,-0.001,-0.0,-0.0,0.0,20.0,0.30218
6.15,14.8841,search_groove,136.16,25.0,72.039,30.58,355.764,67,0.3317,53.3,0.0,-0.0,0.001,0.0,-0.0,-0.0,20.0,0.30893
6.1667,14.9252,search_groove,138.89,25.0,72.039,30.58,355.764,68,0.3317,32.14,-0.006,0.003,-0.09,-0.00077,2e-05,0.0079,20.0,0.31513
6.1833,14.9582,search_groove,141.36,25.0,72.057,31.27,355.764,60,0.3317,26.54,-0.027,-0.056,-0.119,0.00108,-0.00114,0.00033,20.0,0.32074
6.2,14.9971,search_groove,143.55,25.0,72.057,31.27,355.764,66,0.3317,26.99,0.033,0.053,0.209,-0.00031,0.00112,-0.00823,20.0,0.32572
6.2167,15.0357,search_groove,145.46,25.0,72.057,31.27,355.764,67,0.3317,31.19,0.0,-0.0,0.0,-0.0,0.0,-0.0,20.0,0.33003
6.2333,15.0916,search_groove,147.05,25.0,72.057,31.27,355.667,68,0.3336,47.57,-0.118,0.093,0.314,0.00166,-7e-05,0.0041,20.0,0.33364
6.25,15.1299,search_groove,148.32,25.0,72.057,31.27,355.667,66,0.3336,32.04,-0.114,0.028,-0.121,-0.00094,-0.00302,-0.00103,20.0,0.33652
6.2667,15.1662,search_groove,149.24,25.0,72.057,31.27,355.667,67,0.3336,28.41,0.232,-0.121,-0.192,-0.00072,0.0031,-0.00307,20.0,0.33862
6.2833,15.2036,search_groove,149.81,25.0,72.06,32.08,355.667,65,0.3336,31.07,0.02,0.105,-0.118,-0.00325,-0.001,0.01598,20.0,0.3399
6.3,15.2372,search_groove,150.0,25.0,72.06,32.08,355.667,65,0.3336,26.09,-0.02,-0.105,0.118,0.00325,0.001,-0.01598,20.0,0.34034
6.3167,15.2997,search_groove,150.0,25.0,72.06,32.08,353.833,62,0.3291,50.99,0.024,0.031,0.462,-0.00118,0.0008,0.00828,20.0,0.34034
6.3333,15.3396,search_groove,150.0,25.0,72.06,32.08,353.833,61,0.3291,32.52,-0.226,-0.162,-0.354,0.00461,-0.00405,-0.00702,20.0,0.34034
6.35,15.3757,search_groove,150.0,25.0,72.06,32.08,353.833,61,0.3291,26.13,0.202,0.131,-0.108,-0.00342,0.00325,-0.00127,20.0,0.34034
6.3667,15.4129,search_groove,150.0,25.0,72.06,32.08,353.833,58,0.3291,31.13,0.0,-0.0,0.0,-0.0,0.0,-0.0,20.0,0.34034
6.3833,15.4485,search_groove,150.0,25.0,72.11,32.71,353.833,59,0.3291,26.76,0.0,0.0,-0.0,-0.0,0.0,0.0,20.0,0.34034
6.4,15.5104,search_groove,150.0,25.0,72.11,32.71,351.908,60,0.3389,54.99,0.0,-0.0,0.0,0.0,-0.0,0.0,20.0,0.34034
6.4167,15.551,search_groove,150.0,25.0,72.11,32.71,351.908,61,0.3389,31.42,-0.098,0.011,0.045,0.00075,-0.00163,0.00077,20.0,0.34034
6.4333,15.5844,search_groove,150.0,25.0,72.11,32.71,351.908,58,0.3389,26.9,0.098,-0.011,-0.045,-0.00075,0.00163,-0.00077,20.0,0.34034
6.45,15.6222,search_groove,150.0,25.0,72.11,32.71,351.908,62,0.3389,30.88,0.0,0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
6.4667,15.6576,search_groove,150.0,25.0,72.11,32.71,351.908,61,0.3389,26.81,-0.004,0.005,0.387,0.00093,-0.00735,0.0058,20.0,0.34034
6.4833,15.7129,search_groove,150.0,25.0,72.087,33.36,349.572,63,0.3345,47.01,-0.183,0.237,-0.449,-0.00328,0.00984,0.00094,20.0,0.34034
6.5,15.7486,search_groove,150.0,25.0,72.087,33.36,349.572,58,0.3345,26.17,0.186,-0.242,0.062,0.00235,-0.00249,-0.00674,20.0,0.34034
6.5167,15.7872,search_groove,150.0,25.0,72.087,33.36,349.572,65,0.3345,26.85,0.0,-0.0,0.0,0.0,0.0,-0.0,20.0,0.34034
6.5333,15.8255,search_groove,150.0,25.0,72.087,33.36,349.572,67,0.3345,31.78,0.0,0.0,-0.0,-0.0,-0.0,0.0,20.0,0.34034
6.55,15.8641,search_groove,150.0,25.0,72.087,33.36,349.572,64,0.3345,31.04,-0.0,-0.0,0.0,0.0,0.0,-0.0,20.0,0.34034
6.5667,15.9216,search_groove,150.0,25.0,72.087,33.36,346.821,63,0.3343,49.58,0.234,-0.018,0.344,-0.00345,0.00265,0.00625,20.0,0.34034
6.5833,15.9544,search_groove,150.0,25.0,72.105,34.12,346.821,64,0.3343,26.32,-0.234,0.018,-0.344,0.00345,-0.00264,-0.00625,20.0,0.34034
6.6,15.9947,search_groove,150.0,25.0,72.105,34.12,346.821,64,0.3343,27.86,-0.0,0.0,0.001,-0.0,-1e-05,0.0,20.0,0.34034
6.6167,16.0331,search_groove,150.0,25.0,72.105,34.12,346.821,64,0.3343,31.14,-0.0,-0.0,-0.0,0.0,0.0,0.0,20.0,0.34034
6.6333,16.0687,search_groove,150.0,25.0,72.105,34.12,346.821,64,0.3343,25.98,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,20.0,0.34034
6.65,16.1257,search_groove,150.0,25.0,72.105,34.12,344.778,59,0.3323,50.86,-0.055,-0.026,-0.656,0.00299,0.00023,0.00939,20.0,0.34034
6.6667,16.164,search_groove,150.0,25.0,72.105,34.12,344.778,60,0.3323,30.95,-0.002,-0.078,0.299,-0.00195,-0.00243,0.00081,20.0,0.34034
6.6833,16.198,search_groove,150.0,25.0,72.068,34.88,344.778,62,0.3323,26.8,0.056,0.084,0.367,-0.00076,0.00242,-0.01002,20.0,0.34034
6.7,16.2358,search_groove,150.0,25.0,72.068,34.88,344.778,57,0.3323,31.57,0.277,-0.005,-0.054,0.00034,-0.00193,0.00379,20.0,0.34034
6.7167,16.2722,search_groove,150.0,25.0,72.068,34.88,344.778,64,0.3323,26.37,-0.277,0.025,0.044,-0.00062,0.00172,-0.00396,20.0,0.34034
6.7333,16.3308,search_groove,150.0,25.0,72.068,34.88,340.807,62,0.3241,48.05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,20.0,0.34034
6.75,16.3716,search_groove,150.0,25.0,72.068,34.88,340.807,63,0.3241,31.73,0.0,0.0,-0.0,0.0,0.0,-0.0,20.0,0.34034
6.7667,16.4055,search_groove,150.0,25.0,72.068,34.88,340.807,61,0.3241,26.7,-0.0,-0.0,0.0,0.0,0.0,-0.0,20.0,0.34034
6.7833,16.4462,search_groove,150.0,25.0,72.077,35.26,340.807,61,0.3241,27.93,-0.313,0.013,0.272,0.00323,-0.0041,0.00543,20.0,0.34034
6.8,16.4852,search_groove,150.0,25.0,72.077,35.26,340.807,60,0.3241,31.61,0.313,-0.013,-0.272,-0.00323,0.00409,-0.00543,20.0,0.34034
6.8167,16.5422,search_groove,150.0,25.0,72.077,35.26,339.2,61,0.3344,49.48,-0.0,0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
6.8333,16.5817,search_groove,150.0,25.0,72.077,35.26,339.2,61,0.3344,31.26,0.136,-0.06,0.119,-0.00284,0.00782,0.00388,20.0,0.34034
6.85,16.6168,search_groove,150.0,25.0,72.077,35.26,339.2,60,0.3344,27.25,-0.135,0.06,-0.118,0.00284,-0.00782,-0.00388,20.0,0.34034
6.8667,16.6564,search_groove,150.0,25.0,72.077,35.26,339.2,60,0.3344,32.14,-0.0,-0.0,-0.001,0.0,-0.0,-0.0,20.0,0.34034
6.8833,16.6986,search_groove,150.0,25.0,72.049,35.67,339.2,60,0.3344,31.44,-0.0,0.0,0.001,-0.0,-0.0,0.0,20.0,0.34034
6.9,16.7573,search_groove,150.0,25.0,72.049,35.67,337.966,65,0.3332,50.08,-0.278,0.033,0.126,0.00243,-0.00466,0.00195,20.0,0.34034
6.9167,16.7973,search_groove,150.0,25.0,72.049,35.67,337.966,64,0.3332,31.14,0.475,0.02,-0.252,-0.00771,0.00792,0.00557,20.0,0.34034
6.9333,16.8335,search_groove,150.0,25.0,72.049,35.67,337.966,59,0.3332,28.64,-0.197,-0.053,0.126,0.00528,-0.00327,-0.00753,20.0,0.34034
6.95,16.8713,search_groove,150.0,25.0,72.049,35.67,337.966,58,0.3332,31.24,0.0,0.0,-0.0,-0.0,0.0,-0.0,20.0,0.34034
6.9667,16.9057,search_groove,150.0,25.0,72.049,35.67,337.966,59,0.3332,26.14,-0.0,-0.0,0.0,0.0,0.0,0.0,20.0,0.34034
6.9833,16.9661,search_groove,150.0,25.0,72.081,36.16,331.727,59,0.3443,47.58,-0.026,0.397,0.012,-0.01107,-0.00208,0.00348,20.0,0.34034
7.0,17.005,search_groove,150.0,25.0,72.081,36.16,331.727,60,0.3443,31.86,0.025,-0.394,-0.011,0.01104,0.00203,-0.00345,20.0,0.34034
7.0167,17.0388,search_groove,150.0,25.0,72.081,36.16,331.727,59,0.3443,25.83,0.001,-0.003,-0.002,4e-05,5e-05,-3e-05,20.0,0.34034
7.0333,17.0769,search_groove,150.0,25.0,72.081,36.16,331.727,60,0.3443,27.84,0.011,0.057,-0.316,5e-05,0.00091,0.00989,20.0,0.34034
7.05,17.1142,search_groove,150.0,25.0,72.081,36.16,331.727,62,0.3443,30.08,0.202,-0.13,0.38,0.00756,0.00221,-0.00292,20.0,0.34034
7.0667,17.1699,search_groove,150.0,25.0,72.081,36.16,328.127,58,0.332,47.98,-0.202,0.063,-0.057,-0.00754,-0.00279,-0.00685,20.0,0.34034
7.0833,17.2103,search_groove,150.0,25.0,72.059,36.92,328.127,60,0.332,33.94,-0.011,0.01,-0.007,-6e-05,-0.00032,-0.00011,20.0,0.34034
7.1,17.2438,search_groove,150.0,25.0,72.059,36.92,328.127,57,0.332,25.87,0.049,-0.115,0.1,0.00415,0.00302,0.00554,20.0,0.34034
7.1167,17.2837,search_groove,150.0,25.0,72.059,36.92,328.127,59,0.332,27.09,-0.049,0.115,-0.1,-0.00415,-0.00302,-0.00554,20.0,0.34034
7.1333,17.321,search_groove,150.0,25.0,72.059,36.92,328.127,59,0.332,31.27,-0.001,-0.0,0.0,-1e-05,2e-05,2e-05,20.0,0.34034
7.15,17.3809,search_groove,150.0,25.0,72.059,36.92,319.518,63,0.3294,51.9,0.001,0.001,-0.0,0.0,-3e-05,-1e-05,20.0,0.34034
7.1667,17.4195,search_groove,150.0,25.0,72.059,36.92,319.518,63,0.3294,31.05,0.018,-0.019,-0.064,-0.00079,0.00082,0.00955,20.0,0.34034
7.1833,17.4542,search_groove,150.0,25.0,72.046,37.86,319.518,63,0.3294,26.01,0.025,0.072,0.088,-0.00076,0.00103,0.0003,20.0,0.34034
7.2,17.4925,search_groove,150.0,25.0,72.046,37.86,319.518,59,0.3294,32.02,-0.043,-0.053,-0.024,0.00155,-0.00183,-0.00985,20.0,0.34034
7.2167,17.5257,search_groove,150.0,25.0,72.046,37.86,319.518,55,0.3294,25.8,-0.07,0.072,-0.033,-0.00144,-0.00153,3e-05,20.0,0.34034
7.2333,17.5839,search_groove,150.0,25.0,72.046,37.86,309.43,58,0.3355,47.33,0.07,-0.072,0.033,0.00144,0.00153,-3e-05,20.0,0.34034
7.25,17.6235,search_groove,150.0,25.0,72.046,37.86,309.43,59,0.3355,30.93,0.0,0.0,0.0,0.0,-0.0,0.0,20.0,0.34034
7.2667,17.6571,search_groove,150.0,25.0,72.046,37.86,309.43,63,0.3355,27.26,0.0,-0.0,-0.001,-0.0,0.0,0.0,20.0,0.34034
7.2833,17.6916,search_groove,150.0,25.0,72.071,39.25,309.43,58,0.3355,26.99,-0.001,0.001,0.001,-1e-05,1e-05,-3e-05,20.0,0.34034
7.3,17.7328,search_groove,150.0,25.0,72.071,39.25,309.43,62,0.3355,27.77,0.001,-0.001,-0.0,1e-05,-1e-05,4e-05,20.0,0.34034
7.3167,17.7921,search_groove,150.0,25.0,72.071,39.25,296.183,60,0.337,51.36,0.048,-0.185,-0.164,0.00483,0.00082,0.0111,20.0,0.34034
7.3333,17.833,search_groove,150.0,25.0,72.071,39.25,296.183,59,0.337,31.44,-0.038,0.505,0.345,-0.01135,-0.00485,-0.00528,20.0,0.34034
7.35,17.8673,search_groove,150.0,25.0,72.071,39.25,296.183,63,0.337,28.08,-0.021,-0.332,-0.404,0.00708,0.00539,0.0045,20.0,0.34034
7.3667,17.9054,search_groove,150.0,25.0,72.071,39.25,296.183,62,0.337,31.69,0.011,0.01,0.225,-0.00051,-0.00132,-0.01025,20.0,0.34034
7.3833,17.9398,search_groove,150.0,25.0,72.073,40.55,296.183,63,0.337,25.95,0.072,0.33,0.173,-0.00701,-0.00814,0.00636,20.0,0.34034
7.4,17.9942,search_groove,150.0,25.0,72.073,40.55,284.299,64,0.334,48.22,-0.037,-0.435,-0.478,0.0104,0.00816,0.00413,20.0,0.34034
7.4167,18.0329,search_groove,150.0,25.0,72.073,40.55,284.299,64,0.334,31.17,-0.034,0.108,0.304,-0.00346,-7e-05,-0.01058,20.0,0.34034
7.4333,18.0667,search_groove,150.0,25.0,72.073,40.55,284.299,65,0.334,26.48,-0.018,0.015,0.062,-0.00031,-0.00044,0.00026,20.0,0.34034
7.45,18.1045,search_groove,150.0,25.0,72.073,40.55,284.299,67,0.334,31.28,0.018,-0.015,-0.062,0.00031,0.00044,-0.00026,20.0,0.34034
7.4667,18.1388,search_groove,150.0,25.0,72.073,40.55,284.299,60,0.334,26.23,-0.001,0.003,0.001,-6e-05,-3e-05,4e-05,20.0,0.34034
7.4833,18.1963,search_groove,150.0,25.0,72.052,41.38,277.352,61,0.3267,46.81,0.001,-0.004,-0.0,6e-05,2e-05,-4e-05,20.0,0.34034
7.5,18.2348,search_groove,150.0,25.0,72.052,41.38,277.352,57,0.3267,31.02,0.0,0.0,-0.001,-1e-05,1e-05,-0.0,20.0,0.34034
7.5167,18.2687,search_groove,150.0,25.0,72.052,41.38,277.352,61,0.3267,25.91,-0.0,-0.0,0.0,0.0,-0.0,-0.0,20.0,0.34034
7.5333,18.3085,search_groove,150.0,25.0,72.052,41.38,277.352,58,0.3267,32.95,0.0,-0.0,0.0,0.0,0.0,0.0,20.0,0.34034
7.55,18.3426,search_groove,150.0,25.0,72.052,41.38,277.352,59,0.3267,25.73,-0.035,0.128,-0.217,-0.00134,0.00072,0.00996,20.0,0.34034
7.5667,18.403,search_groove,150.0,25.0,72.052,41.38,274.909,60,0.3095,49.37,0.035,-0.128,0.217,0.00134,-0.00073,-0.00995,20.0,0.34034
7.5833,18.4367,search_groove,150.0,25.0,72.069,41.64,274.909,60,0.3095,25.99,0.0,-0.0,0.0,-0.0,1e-05,1e-05,20.0,0.34034
7.6,18.4746,search_groove,150.0,25.0,72.069,41.64,274.909,59,0.3095,27.55,-0.205,0.024,0.264,-0.00227,-0.00013,0.00267,20.0,0.34034
7.6167,18.5084,search_groove,150.0,25.0,72.069,41.64,274.909,60,0.3095,26.45,0.202,-0.024,-0.264,0.00226,0.00014,-0.0026,20.0,0.34034
7.6333,18.5483,search_groove,150.0,25.0,72.069,41.64,274.909,67,0.3095,27.51,0.002,0.0,-0.001,2e-05,-2e-05,-8e-05,20.0,0.34034
7.65,18.6078,search_groove,150.0,25.0,72.069,41.64,269.519,60,0.3302,52.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,20.0,0.34034
7.6667,18.6432,search_groove,150.0,25.0,72.069,41.64,269.519,62,0.3302,26.05,0.0,-0.001,0.001,1e-05,2e-05,1e-05,20.0,0.34034
7.6833,18.6834,search_groove,150.0,25.0,72.061,42.24,269.519,61,0.3302,27.89,-0.0,0.001,-0.0,-1e-05,-2e-05,-1e-05,20.0,0.34034
7.7,18.7224,search_groove,150.0,25.0,72.061,42.24,269.519,61,0.3302,31.38,-0.074,-0.1,0.23,0.00158,5e-05,0.0022,20.0,0.34034
7.7167,18.764,search_groove,150.0,25.0,72.061,42.24,269.519,63,0.3302,31.03,-0.001,0.208,-0.475,-0.00496,-0.00081,0.01245,20.0,0.34034
7.7333,18.8207,search_groove,150.0,25.0,72.061,42.24,265.904,62,0.3353,47.72,0.073,-0.107,0.245,0.00337,0.00072,-0.01463,20.0,0.34034
7.75,18.861,search_groove,150.0,25.0,72.061,42.24,265.904,62,0.3353,32.74,0.001,-0.001,-0.0,1e-05,4e-05,-2e-05,20.0,0.34034
7.7667,18.9007,search_groove,150.0,25.0,72.061,42.24,265.904,61,0.3353,31.74,0.142,-0.012,-0.352,-0.00045,0.00204,0.01033,20.0,0.34034
7.7833,18.937,search_groove,150.0,25.0,72.075,42.83,265.904,65,0.3353,27.37,-0.143,0.012,0.352,0.00045,-0.00205,-0.01034,20.0,0.34034
7.8,18.9771,search_groove,150.0,25.0,72.075,42.83,265.904,64,0.3353,32.91,-0.0,0.001,0.0,-1e-05,-2e-05,1e-05,20.0,0.34034
7.8167,19.0376,search_groove,150.0,25.0,72.075,42.83,260.043,65,0.3345,52.3,-0.008,0.049,-0.218,-0.00215,-8e-05,0.00995,20.0,0.34034
7.8333,19.0724,search_groove,150.0,25.0,72.075,42.83,260.043,64,0.3345,26.22,0.008,-0.05,0.218,0.00215,0.0001,-0.00996,20.0,0.34034
7.85,19.1111,search_groove,150.0,25.0,72.075,42.83,260.043,67,0.3345,27.3,0.0,-0.0,0.001,1e-05,-0.0,0.0,20.0,0.34034
7.8667,19.149,search_groove,150.0,25.0,72.075,42.83,260.043,62,0.3345,31.54,-0.0,0.0,-0.0,-1e-05,0.0,-0.0,20.0,0.34034
7.8833,19.1839,search_groove,150.0,25.0,72.088,43.08,260.043,61,0.3345,26.27,0.001,-0.008,0.004,0.00021,-6e-05,8e-05,20.0,0.34034
7.9,19.242,search_groove,150.0,25.0,72.088,43.08,257.644,64,0.3353,51.63,-0.0,0.008,-0.005,-0.0002,7e-05,-6e-05,20.0,0.34034
7.9167,19.2827,search_groove,150.0,25.0,72.088,43.08,257.644,66,0.3353,31.92,-0.0,0.001,0.001,-1e-05,-0.0,-2e-05,20.0,0.34034
7.9333,19.317,search_groove,150.0,25.0,72.088,43.08,257.644,62,0.3353,27.54,0.203,-0.38,0.129,0.00777,0.00586,0.00512,20.0,0.34034
7.95,19.3545,search_groove,150.0,25.0,72.088,43.08,257.644,62,0.3353,31.2,-0.203,0.38,-0.129,-0.00777,-0.00586,-0.00512,20.0,0.34034
7.9667,19.3894,search_groove,150.0,25.0,72.088,43.08,257.644,62,0.3353,26.28,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,20.0,0.34034
7.9833,19.4532,search_groove,150.0,25.0,72.054,43.56,254.613,62,0.3346,55.17,-0.0,0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
8.0,19.4941,search_groove,150.0,25.0,72.054,43.56,254.613,62,0.3346,33.59,0.0,-0.0,0.0,0.0,-0.0,-0.0,20.0,0.34034
8.0167,19.5332,search_groove,150.0,25.0,72.054,43.56,254.613,62,0.3346,31.51,-0.0,-0.0,0.0,0.0,-0.0,0.0,20.0,0.34034
8.0333,19.5673,search_groove,150.0,25.0,72.054,43.56,254.613,62,0.3346,27.02,-0.0,-0.0,0.0,0.0,0.0,-0.0,20.0,0.34034
8.05,19.6062,search_groove,150.0,25.0,72.054,43.56,254.613,65,0.3346,31.25,0.0,-0.0,-0.0,-0.0,0.0,0.0,20.0,0.34034
8.0667,19.6616,search_groove,150.0,25.0,72.054,43.56,253.448,64,0.335,47.52,0.001,-0.0,0.001,1e-05,2e-05,0.0,20.0,0.34034
8.0833,19.7016,search_groove,150.0,25.0,72.035,43.82,253.448,61,0.335,31.66,-0.001,0.0,-0.001,-1e-05,-2e-05,0.0,20.0,0.34034
8.1,19.7363,search_groove,150.0,25.0,72.035,43.82,253.448,66,0.335,27.15,0.048,0.11,0.056,-0.00236,0.0007,0.00032,20.0,0.34034
8.1167,19.7745,search_groove,150.0,25.0,72.035,43.82,253.448,68,0.335,31.34,-0.048,-0.11,-0.056,0.00236,-0.0007,-0.00032,20.0,0.34034
8.1333,19.8078,search_groove,150.0,25.0,72.035,43.82,253.448,63,0.335,25.91,0.0,-0.0,0.0,0.0,0.0,-1e-05,20.0,0.34034
8.15,19.868,search_groove,150.0,25.0,72.035,43.82,252.121,60,0.3345,47.43,-0.038,-0.025,0.091,0.00059,-0.00075,0.00042,20.0,0.34034
8.1667,19.906,search_groove,150.0,25.0,72.035,43.82,252.121,58,0.3345,30.72,0.029,0.04,-0.011,-0.00092,0.00056,-5e-05,20.0,0.34034
8.1833,19.9412,search_groove,150.0,25.0,72.04,43.98,252.121,58,0.3345,25.99,-0.036,0.043,-0.344,-0.00016,0.00083,0.00904,20.0,0.34034
8.2,19.9737,search_groove,150.0,25.0,72.04,43.98,252.121,71,0.3345,26.09,0.044,-0.057,0.264,0.00048,-0.00063,-0.0094,20.0,0.34034
8.2167,20.0112,search_groove,150.0,25.0,72.04,43.98,252.121,65,0.3345,27.27,-0.011,-0.019,-0.158,0.00063,-0.00062,0.00888,20.0,0.34034
8.2333,20.07,search_groove,150.0,25.0,72.04,43.98,249.367,66,0.3344,51.27,0.011,0.019,0.159,-0.00063,0.00062,-0.00888,20.0,0.34034
8.25,20.1084,search_groove,150.0,25.0,72.04,43.98,249.367,68,0.3344,30.82,0.0,-0.0,-0.0,-0.0,0.0,1e-05,20.0,0.34034
8.2667,20.1425,search_groove,150.0,25.0,72.04,43.98,249.367,62,0.3344,25.83,-0.0,-0.0,0.001,0.0,-0.0,0.0,20.0,0.34034
8.2833,20.18,search_groove,150.0,25.0,72.027,44.53,249.367,66,0.3344,26.77,0.003,0.0,0.001,-0.0,6e-05,-0.0,20.0,0.34034
8.3,20.218,search_groove,150.0,25.0,72.027,44.53,249.367,64,0.3344,30.82,0.192,-0.393,-0.027,0.00334,0.00176,0.00459,20.0,0.34034
8.3167,20.2722,search_groove,150.0,25.0,72.027,44.53,244.716,66,0.3334,46.21,-0.195,0.393,0.026,-0.00334,-0.00182,-0.00459,20.0,0.34034
8.3333,20.306,search_groove,150.0,25.0,72.027,44.53,244.716,68,0.3334,26.17,0.0,0.0,-0.0,-0.0,0.0,0.0,20.0,0.34034
8.35,20.3468,search_groove,150.0,25.0,72.027,44.53,244.716,66,0.3334,27.53,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,20.0,0.34034
8.3667,20.3835,search_groove,150.0,25.0,72.027,44.53,244.716,58,0.3334,30.58,-0.083,-0.026,-0.106,0.00121,9e-05,0.00898,20.0,0.34034
8.3833,20.4203,search_groove,150.0,25.0,71.995,45.29,244.716,71,0.3334,27.82,0.083,0.027,0.106,-0.00121,-9e-05,-0.00897,20.0,0.34034
8.4,20.4827,search_groove,150.0,25.0,71.995,45.29,242.086,71,0.3306,53.75,0.0,-0.0,0.0,0.0,1e-05,-0.0,20.0,0.34034
8.4167,20.5224,search_groove,150.0,25.0,71.995,45.29,242.086,71,0.3306,31.97,-0.119,0.01,-0.084,-0.0019,-0.00218,0.00926,20.0,0.34034
8.4333,20.5571,search_groove,150.0,25.0,71.995,45.29,242.086,72,0.3306,26.0,0.119,-0.01,0.084,0.0019,0.00218,-0.00925,20.0,0.34034
8.45,20.5957,search_groove,150.0,25.0,71.995,45.29,242.086,71,0.3306,27.97,-0.034,-0.007,0.149,0.00021,-0.00049,0.00062,20.0,0.34034
8.4667,20.6339,search_groove,150.0,25.0,71.995,45.29,242.086,68,0.3306,31.09,0.034,0.006,-0.149,-0.00021,0.00048,-0.00063,20.0,0.34034
8.4833,20.6892,search_groove,150.0,25.0,71.995,45.41,241.05,71,0.3341,47.89,-0.0,0.0,0.0,-0.0,0.0,1e-05,20.0,0.34034
8.5,20.725,search_groove,150.0,25.0,71.995,45.41,241.05,71,0.3341,26.43,-0.0,-0.0,0.0,0.0,-0.0,0.0,20.0,0.34034
8.5167,20.7635,search_groove,150.0,25.0,71.995,45.41,241.05,66,0.3341,26.93,0.0,0.0,-0.0,-0.0,0.0,-0.0,20.0,0.34034
8.5333,20.8035,search_groove,150.0,25.0,71.995,45.41,241.05,67,0.3341,33.53,-0.145,-0.162,0.108,0.00327,-0.00291,0.00084,20.0,0.34034
8.55,20.838,search_groove,150.0,25.0,71.995,45.41,241.05,67,0.3341,26.11,0.152,0.266,-0.133,-0.00475,0.00308,0.00791,20.0,0.34034
8.5667,20.9039,search_groove,150.0,25.0,71.995,45.41,235.072,63,0.3408,59.27,-0.007,-0.104,0.024,0.00149,-0.00017,-0.00875,20.0,0.34034
8.5833,20.9441,search_groove,150.0,25.0,72.002,45.94,235.072,62,0.3408,32.88,-0.0,0.0,0.0,-0.0,-0.0,0.0,20.0,0.34034
8.6,20.9843,search_groove,150.0,25.0,72.002,45.94,235.072,65,0.3408,32.23,-0.0,0.0,0.0,-0.0,0.0,-0.0,20.0,0.34034
8.6167,21.0203,search_groove,150.0,25.0,72.002,45.94,235.072,65,0.3408,28.26,-0.069,-0.141,0.193,-0.00188,-0.00229,0.00395,20.0,0.34034
8.6333,21.0594,search_groove,150.0,25.0,72.002,45.94,235.072,63,0.3408,32.33,0.069,0.141,-0.193,0.00188,0.00229,-0.00395,20.0,0.34034
8.65,21.1161,search_groove,150.0,25.0,72.002,45.94,229.833,63,0.3371,48.08,-0.0,0.0,-0.0,0.0,-0.0,0.0,20.0,0.34034
8.6667,21.1564,search_groove,150.0,25.0,72.002,45.94,229.833,64,0.3371,31.04,-0.004,-0.001,0.002,2e-05,-8e-05,2e-05,20.0,0.34034
8.6833,21.1905,search_groove,150.0,25.0,72.0,46.58,229.833,60,0.3371,26.56,-0.001,-0.003,-0.087,0.00124,0.00092,0.00819,20.0,0.34034
8.7,21.2297,search_groove,150.0,25.0,72.0,46.58,229.833,62,0.3371,27.26,0.005,0.004,0.085,-0.00126,-0.00084,-0.00821,20.0,0.34034
8.7167,21.2686,search_groove,150.0,25.0,72.0,46.58,229.833,71,0.3371,31.28,-0.024,0.01,-0.006,-0.00021,-0.00048,2e-05,20.0,0.34034
8.7333,21.3223,search_groove,150.0,25.0,72.0,46.58,227.412,67,0.3346,46.47,0.024,-0.011,0.006,0.00022,0.00048,-1e-05,20.0,0.34034
8.75,21.3606,search_groove,150.0,25.0,72.0,46.58,227.412,65,0.3346,31.82,-0.0,0.0,0.0,-0.0,-0.0,-0.0,20.0,0.34034
8.7667,21.3987,search_groove,150.0,25.0,72.0,46.58,227.412,65,0.3346,30.74,0.0,-0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
8.7833,21.4355,search_groove,150.0,25.0,71.992,46.75,227.412,66,0.3346,28.02,-0.04,-0.006,0.018,0.0001,-0.00082,4e-05,20.0,0.34034
8.8,21.4819,search_groove,150.0,25.0,71.992,46.75,227.412,65,0.3346,38.01,0.04,0.006,-0.018,-0.0001,0.00082,-4e-05,20.0,0.34034
8.8167,21.5416,search_groove,150.0,25.0,71.992,46.75,226.937,66,0.3381,51.62,-0.0,0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
8.8333,21.5771,search_groove,150.0,25.0,71.992,46.75,226.937,69,0.3381,26.5,0.112,-0.03,-0.061,-0.00193,-0.00304,0.00589,20.0,0.34034
8.85,21.6182,search_groove,150.0,25.0,71.992,46.75,226.937,72,0.3381,27.21,-0.112,0.029,0.061,0.00193,0.00303,-0.00588,20.0,0.34034
